Favorite Count,Retweet Count,Tweet Created At,Tweet Text,User Name
0,279,2019-07-27 23:07:00,RT @SEIU: Working people should not have to choose between paying for medication or paying the rent. @KamalaHarris pledges to put “people o…,Kamala Harris
5261,1058,2019-07-27 22:06:00,Nearly 1 in 4 Black Americans who earn bachelor's degrees in science and engineering graduate from HBCUs—yet HBCUs remain under-resourced across our country. Let’s ensure HBCUs have the resources to invest in STEM education and research.,Kamala Harris
2642,511,2019-07-27 20:35:01,I stand in solidarity with the hundreds of Alaska ferry workers who are currently on strike. Alaskans deserve safe transportation options and the Inland Boatmen's Union and its members deserve fair wages and safe working conditions.,Kamala Harris
0,95,2019-07-27 19:52:02,RT @oliviastitilis: Huge thank you to @UWSN for having our @KamalaHarris team join you at your Stuff the Bus event to organize and pack sch…,Kamala Harris
28126,4405,2019-07-27 19:36:00,"It’s time to legalize marijuana at the federal level. 
https://t.co/Y1elBavbVK",Kamala Harris
679,191,2019-07-27 17:07:01,"Our team has set an ambitious fundraising goal before next week’s debate and we need your help to reach it. Add a donation today of whatever amount is meaningful to you. Every contribution helps power the movement we’re building together.
https://t.co/7GRYYDyLP1",Kamala Harris
52494,7929,2019-07-27 15:29:02,I am proud our campaign headquarters is in Rep. Elijah Cummings' district. Baltimore has become home to my team and it's disgraceful the president has chosen to start his morning disparaging this great American city.,Kamala Harris
8099,1660,2019-07-27 13:33:31,Sometimes Kyrah feels like she doesn’t belong. I have a message for her and anyone else that feels that way: you belong. https://t.co/jvjo9o4qGU,Kamala Harris
5927,418,2019-07-27 01:02:01,I love being an auntie. Happy National Aunt &amp; Uncle’s Day! https://t.co/VkfALMNgso,Kamala Harris
12394,3001,2019-07-27 00:19:45,Congress did not appropriate these funds for Trump's medieval vanity project. Let's be clear: Trump's wall has never been about keeping the American people safe. https://t.co/tlZ9GRp7Wd,Kamala Harris
2774,674,2019-07-26 23:02:00,"On her @Spotify podcast, @jemelehill asked me, “Do you think Donald Trump is afraid to debate you?” https://t.co/3cOE3JuKL2",Kamala Harris
5569,1129,2019-07-26 21:15:04,"When elected president, I’ll invest $12 billion in Black entrepreneurs by increasing access to credit and capital through direct federal grants. Together, we can create opportunity for Black entrepreneurs to grow the small business engine of our economy.",Kamala Harris
8934,1886,2019-07-26 19:30:12,"Parents shouldn’t have to buy a bulletproof backpack for their child just to keep them safe at school. 

This shouldn’t be normal. 

I will take action to protect our kids.
https://t.co/XQBLR1MzOE",Kamala Harris
13330,2920,2019-07-26 18:21:00,Trump tells people to go back to where they came from. We're not going back. We're going to the White House. https://t.co/MwLK1h3pKQ,Kamala Harris
1385,439,2019-07-26 17:40:04,"More than 4 in 5 Native American and Alaska Native women have experienced violence, and more than half have suffered sexual violence. We need to stop this. 
https://t.co/2JY9pMalaO",Kamala Harris
2873,600,2019-07-26 17:12:07,"Today I’m excited to announce that as president, I will invest more than $70 billion in HBCUs and Black entrepreneurship. By taking these challenges on, we don’t just move Black America forward, we move all of America forward.
https://t.co/ENi7nRAfkP",Kamala Harris
939,144,2019-07-26 15:21:00,"Congratulations, @lilmsg14! Thrilled to have you on the team fighting #ForThePeople.
https://t.co/Q0C8TAyNiF",Kamala Harris
2647,679,2019-07-26 14:18:57,"Twenty-nine years ago, the Americans with Disabilities Act was signed into law. We still have a lot of work to do to ensure that every American lives in a fully inclusive and accessible society. 
https://t.co/k1kz92ObBk",Kamala Harris
4259,827,2019-07-26 02:32:00,"Health equity for Black women can only happen if we address persistent biases in our health system. That’s why I was the first to introduce a plan to tackle maternal mortality. As president, I’ll pass the Maternal CARE Act to help states to deliver high-quality care.",Kamala Harris
60188,7169,2019-07-26 01:38:00,"As president, I will give Congress 100 days to get their act together and pass reasonable gun safety laws. If they don’t, I will take executive action. Thoughts and prayers are not enough. We need action.",Kamala Harris
1011,240,2019-07-26 00:46:56,"With @ricardorossello's resignation, Puerto Rico can now begin to move forward and heal. But let’s speak truth, Puerto Rico has been suffering long before the hurricanes of 2017 and recent corruption scandals.
https://t.co/GBUrnbzhA8",Kamala Harris
2535,800,2019-07-26 00:02:00,"Sov and his wife Jessica received a bill for over $540K for dialysis care. That's more than the cost of a typical kidney transplant. How many more people need to risk bankruptcy before we fix our broken system? 
https://t.co/ykTlaqugru",Kamala Harris
9715,2404,2019-07-25 22:13:09,We need equal pay now. https://t.co/B45N535wrD,Kamala Harris
1334,310,2019-07-25 21:19:01,"Denver, I’m headed your way August 2 to share my vision for how we can solve the problems that keep Americans up at night. Hope to see you there!
https://t.co/HLsx7JawQE",Kamala Harris
21372,5897,2019-07-25 20:23:02,"Russia attacked our elections once and they will try again. 

So why won’t Mitch McConnell bring up our Secure Elections Act for a vote? 
https://t.co/defoHBM0pk",Kamala Harris
0,356,2019-07-25 20:15:02,"RT @Essence: .@KamalaHarris to Black America: ""We need a president who understands Black history and American history are one and the same.…",Kamala Harris
3014,587,2019-07-25 19:11:03,"The War on Drugs disproportionately impacted communities of color. My new bill would ensure that as marijuana becomes legal, people negatively affected by marijuana criminalization have a real opportunity to participate in this growing industry.",Kamala Harris
48370,10066,2019-07-25 16:27:04,Today would have been Emmett Till’s 78th birthday. Yet his life was cut short when he was just 14. Lynching is still not considered a federal hate crime to this day. I have a bill to make it one. It's time we confronted this dark part of our nation's history and right this wrong.,Kamala Harris
38902,8388,2019-07-25 15:17:15,"This morning, the Department of Justice announced they would resume capital punishment. Let me be clear: capital punishment is immoral and deeply flawed. Too many innocent people have been put to death. We need a national moratorium on the death penalty, not a resurrection.",Kamala Harris
58251,12523,2019-07-25 01:26:00,"The federal minimum wage:
April 1, 1990: $3.80
April 1, 1991: $4.25
October 1, 1996: $4.75 
September 1, 1997: $5.15 
July 24, 2007: $5.85 
July 24, 2008: $6.55 
July 24, 2009: $7.25 

Ten years later &amp; the federal minimum wage hasn't moved from $7.25. This is why I #FightFor15.",Kamala Harris
6271,1298,2019-07-24 23:37:00,I know a rap sheet when I see one. We are going to prosecute the case against four more years of the Trump Administration. https://t.co/ee6Q5VgmeQ,Kamala Harris
2605,579,2019-07-24 21:27:14,"It's wrong that people who were selling marijuana and are now felons for life are excluded from this industry. It's wrong, and it has to change. https://t.co/HB7qqubC7B",Kamala Harris
0,137,2019-07-24 21:08:00,"RT @MissAmerica: “‘Yes, we know you’re the ninth Black Miss America...but why are we still counting? Do we need to still count?’” Franklin…",Kamala Harris
10763,2637,2019-07-24 19:25:04,"White supremacy is rising around the globe and it's past time we did something about it.
https://t.co/L3PMYtFOlq",Kamala Harris
3373,1044,2019-07-24 17:41:00,"After slashing taxes for wealthy corporations, the Trump Administration plans to gut nutritional assistance from millions of people who need our help the most. This is shameful. 
https://t.co/Yw9xbZedZW",Kamala Harris
0,487,2019-07-24 16:06:29,"RT @NAACP: #NAACPConvention ""The current Attorney General misled the America people on the Mueller report. He was an intervening factor bet…",Kamala Harris
0,118,2019-07-24 16:06:02,"RT @DerrickNAACP: ""We must look in the mirror and ask ourselves a question. Who are we? We must fight for the best of who we are. This is n…",Kamala Harris
0,331,2019-07-24 16:05:56,"RT @DerrickNAACP: ""We have a predator living in the White House. And it is the nature of predators to prey on those they perceive to be vul…",Kamala Harris
3822,671,2019-07-24 15:34:01,People of color—especially Black and Latino men—are more likely to go to jail for a marijuana-related offense. It’s time we correct this injustice. My comprehensive bill is the first step. https://t.co/rJHBspUkA8,Kamala Harris
245,10,2019-07-24 14:46:30,@ZachWahls @ChloeAngyal Congratulations @ZachWahls and Chloe!,Kamala Harris
3946,1005,2019-07-24 01:23:00,"Denali Berries Stuckey is at least the 12th Black trans women killed this year. We cannot ignore this violence. Transgender people deserve to live openly without fear.
https://t.co/EMbM2TnyYH",Kamala Harris
38404,7624,2019-07-23 23:24:00,"Let’s speak an uncomfortable but honest truth: racism, sexism, anti-Semitism, homophobia, and transphobia are real in this country. 

They are age-old forms of hate with new fuel. And we need to speak that truth so we can deal with it.",Kamala Harris
0,167,2019-07-23 21:20:01,"RT @nathanpevans: PFAS chemicals are polluting water supplies throughout New Hampshire. 

@KamalaHarris' new legislation would direct the E…",Kamala Harris
6027,1431,2019-07-23 19:23:01,"Marijuana laws are not applied or enforced the same way for all Americans. 
We must expunge non-violent marijuana-related offenses from the records of those who have been arrested or incarcerated. It’s the right thing to do. 
https://t.co/pSVv5GVUXT",Kamala Harris
1341,302,2019-07-23 17:23:02,"The U.S. airline industry is booming, while airline catering workers are living with poverty wages and expensive health care. I stand with @unitehere today at @Reagan_Airport to ensure those who service America's flights earn their fair share.",Kamala Harris
13977,2915,2019-07-23 16:50:35,"Today I introduced a comprehensive marijuana reform bill that is the first step towards legalization. My bill will:

✅Decriminalize marijuana at the federal level

✅Expunge prior marijuana convictions

✅Use tax revenue from marijuana sales to help those w/ prior convictions",Kamala Harris
0,144,2019-07-23 16:49:55,"RT @daryongeronimo: Wednesday, July 24 @KamalaHarris will attend SEIU rally in Detroit to support security officers trying to unionize. htt…",Kamala Harris
2101,501,2019-07-23 16:12:05,"From coast to coast, from Flint to New Orleans, communities across our nation — particularly communities of color — lack access to clean water. My Water Justice Act will change that. 
https://t.co/AQDpK2bBZF",Kamala Harris
0,2317,2019-07-23 13:45:21,"RT @wendydavis: I’m proud to announce my campaign for Congress in TX-21! 

I’m running to be a voice for every Texan who feels forgotten by…",Kamala Harris
29435,12238,2019-07-23 13:18:56,"“I’m so hungry that I’ve woken up in the middle of the night with hunger. I’m too scared to ask the officials for any more food.”

It’s horrific how this Administration treats children. 
https://t.co/UvwFnu2CAx",Kamala Harris
22559,3012,2019-07-23 01:54:00,"We need a president with the courage to stand up to the gun lobby and pass reasonable gun safety laws, including universal background checks and a renewal of the assault weapons ban.",Kamala Harris
2811,531,2019-07-23 00:49:00,"My 3 AM agenda would make a difference for every American — no matter who you are or where you live. 
✅Give working families up to $500/mo 
✅Invest in our teachers
✅Hold corporations accountable for paying women fairly",Kamala Harris
4311,747,2019-07-22 23:46:00,Family is everything. https://t.co/J5iPZ0ePxh,Kamala Harris
5570,1804,2019-07-22 23:11:00,"Trump is attempting to pursue mass deportations by denying immigrants access to a lawyer or judge. It's vile, dangerous, and must be stopped. 
https://t.co/zIul8LBxaH",Kamala Harris
0,70,2019-07-22 22:55:01,RT @alweinstock: My first CTC!!!! Officially an Iowa Organizer!! #KamalaforIowa #ForThePeople https://t.co/yWvKuadNE1,Kamala Harris
975,168,2019-07-22 22:15:01,My thoughts are with Darren Parker's loved ones. I'm grateful for his dedication to lift up the voices of African-American leaders and ensure we have representation from the White House to the school house. May his life and legacy continue to inspire others to action.,Kamala Harris
4968,585,2019-07-22 21:33:00,My guilty pleasure? Doritos. https://t.co/vOaLMZeYWl,Kamala Harris
15161,2553,2019-07-22 20:38:00,Trump’s domestic gag rule is a direct assault on women’s health and I will begin the process of reversing it on my first day as President. No doctor should be banned from providing their patients with all of their options.,Kamala Harris
997,265,2019-07-22 18:14:01,"This weekend we announced Young Leaders #ForThePeople, a group for students and young organizers to get involved in our campaign. Help spread the word to young leaders in your area. 
https://t.co/yV4pAU8PAu",Kamala Harris
6037,1037,2019-07-22 16:17:00,"When I have some time off the campaign trail, I love to be in the kitchen whipping up something new for my family. See what @douglasemhoff and I were cooking the other day. https://t.co/rmjRRPkYBX",Kamala Harris
4236,1169,2019-07-22 15:03:01,"No one should have to risk death by rationing insulin. As president, I will take on pharmaceutical companies who are forcing Americans to turn to the black market for life-saving drugs.
https://t.co/t3yMArZbBO",Kamala Harris
0,144,2019-07-22 14:10:58,RT @RobertGarciaLB: Have joined the Kamala Harris campaign in Iowa to meet folks on the ground working to change our country. Attended mass…,Kamala Harris
8290,1515,2019-07-22 00:13:00,"Working families have been left behind, while those at the top have reaped the benefits. When elected, I will reverse Trump’s trillion-dollar tax scam and put money back in the pockets of middle-class families.",Kamala Harris
34354,4311,2019-07-21 22:22:00,"As president, I’ll give Congress 100 days to send legislation to my desk to stop Big Pharma from raking in massive profits at the expense of Americans.

If Congress won’t act, I will.",Kamala Harris
2433,367,2019-07-21 20:01:01,"Go, Aubrey, go! See you in 2020. 
https://t.co/UPY37LeusO",Kamala Harris
