Date,Favorite,ID,Retweet,Text
2019-07-27 17:21:00,2205,1155166206443212800,470,"Here’s the deal: I will oppose every effort by Republicans, Democrats, &amp; anyone else seeking to tear down Obamacare. It is imperative that we build upon the progress we've made by protecting the Affordable Care Act. Read my plan at https://t.co/IwFG48ED9h 
https://t.co/BaLX1VRWZo"
2019-07-27 14:56:12,2881,1155129767022211074,735,"A border wall is the physical embodiment of @realDonaldTrump’s inability to develop effective immigration policy.

His use of Department of Defense funds for the wall is a phony answer to the real challenges we face—and he knows it. https://t.co/JAhysdhNd8"
2019-07-27 14:51:00,1290,1155128457786843136,303,"Climate change is an existential threat to our planet. As President, not only will I recommit us to the Paris Agreement—I’ll lead an effort for every major emitting country to ramp up the ambition of their domestic climate targets. 
https://t.co/1aKhXI1FPY"
2019-07-27 13:08:26,1423,1155102646489047045,224,"As president, I’ll make it a priority to take action against polluters who knowingly harm our environment and poison our communities’ air, land, and water. Read my plan at https://t.co/FbsOsyQkIo"
2019-07-27 13:08:26,1498,1155102645423616001,279,We can't be blind to the way environmental burdens—like air pollution—are distributed unevenly along racial and socioeconomic lines. https://t.co/74pGl6etPp
2019-07-27 01:00:21,1690,1154919417614147585,256,"Today, on the Act's anniversary, we must recommit to fully breaking down barriers so everyone has the opportunity to succeed—no matter their zip code, income, race, or disability. As president, I'll ensure everyone's treated with dignity and respect. https://t.co/OwVUoUSQ7B"
2019-07-27 01:00:20,2078,1154919416532017152,263,"Growing up with a stutter, my parents taught me from a young age that being different is no barrier to success. Instead, the barrier is far too often our laws, our institutions, and our culture. The ADA began to change all of that."
2019-07-27 01:00:20,2697,1154919415554727936,416,"I've always been proud to have cosponsored the Americans with Disabilities Act, signed into law 29 years ago. Thanks to the vision &amp; persistence of @SenatorHarkin &amp; many disability leaders, this bill was a critical step in the fight for equal rights for people with disabilities."
2019-07-26 22:05:46,757,1154875483428986881,199,"Earlier this week, @DrBiden,@RepRichmond, and I had the opportunity to spend some time with the great folks at @YEPNOLA in New Orleans, Louisiana. It was great getting to see the work they’re doing to inspire the children in their community. https://t.co/hubDMkr8bm"
2019-07-26 19:43:00,640,1154839557118074881,189,The marine transit system in Alaska is vital to rural communities—but faces draconian cuts in funding. IBU is on strike to ensure this lifeline for Alaskans will continue to serve communities from Ketchikan to Kodiak. The governor must restore full funding immediately. @ILWU
2019-07-26 19:35:00,1643,1154837541201338368,472,"Trump is fighting tooth &amp; nail to deny those fleeing dangerous situations their right to seek asylum in our nation. We should uphold our moral responsibility &amp; enforce our immigration laws with dignity—not turn away those fleeing violence, war, &amp; poverty. 
https://t.co/1CVPP3sJo3"
2019-07-26 17:45:00,1219,1154809858555883522,372,"Trump’s tariff war with China is crushing American farmers. It's easy to talk tough when someone else feels the pain. We need to be tough AND smart—working with allies to curb China’s abusive trade practices, not isolating us from our closest partners. https://t.co/pY75vyEFn3"
2019-07-26 15:45:00,2206,1154779660305260544,441,"Let's call Trump’s travel ban what it is: a disgrace. We are a nation of immigrants, and we need a leader who recognizes that our diversity is our greatest asset. https://t.co/YLkEI4xHb2"
2019-07-26 14:01:49,2016,1154753691628507138,288,"Because a union fought for their private health insurance plan, Marcy and her husband were able to retire with dignity and respect. That’s why my plan to protect and build on Obamacare will give folks the option to choose what’s best for them."
2019-07-26 14:01:36,2532,1154753637274533888,438,"Like so many other Americans, Marcy prefers to keep her private insurance while recognizing that a public health insurance option is necessary for some of her friends and family. https://t.co/1PnfSGC5WC"
2019-07-25 21:14:50,2426,1154500277124251648,552,"Since 1973, over 160 individuals in this country have been sentenced to death and were later exonerated. Because we can’t ensure that we get these cases right every time, we must eliminate the death penalty. 
https://t.co/o9LQHWwmt7"
2019-07-25 19:33:02,582,1154474657275240450,127,Had the opportunity to discuss my plans to advance equity and opportunity for communities of color all across the nation today at the @NatUrbanLeague Conference in Indianapolis. Thank you for having me! https://t.co/m7s2Mjw671
2019-07-25 18:14:33,1076,1154454908482945024,234,"Governor @RicardoRossello’s resignation is a testament to the power of everyday people to effect change and a critical opportunity for Puerto Rico, which has been battered by natural disasters and corrupt governments for far too long. #PuertoRicoSeLevanta"
2019-07-25 18:09:03,786,1154453525331664901,156,"The black agenda is America’s agenda. This morning, I discussed my plans for communities of color on the @TJMShow.

https://t.co/Q07kNyGp2J"
2019-07-25 17:28:02,1283,1154443201048129536,274,"Here’s the deal: health care is a right. Every American should have the peace of mind that comes from  access to affordable health care, and we can get there by protecting and building on Obamacare.

Read my full plan at https://t.co/IwFG48n2hJ."
2019-07-25 16:10:40,981,1154423731449712640,285,"Denali's death marks the 3rd murder of a trans woman in South Carolina this year.

Violence against the transgender community is an epidemic—crimes are occurring far too often. It's our moral obligation to put an end to violence in our communities. 

https://t.co/cW4gRobK3M"
2019-07-25 01:40:00,11103,1154204620354228224,2074,"Russia undermined our democracy by interfering in the 2016 election. That's a fact. We need a President who will stand up to the Kremlin, push back against Putin, and take immediate steps to ensure the security of our elections."
2019-07-25 01:03:24,701,1154195410589761538,143,One of the great things about being on the trail is getting a chance to have lunch with great folks like @MayorMikeDuggan and community leaders in Dearborn. https://t.co/gIrUARzmYN
2019-07-24 21:30:00,803,1154141707337961474,180,"As President, I will provide states with funds to shift from incarceration to prevention, including addressing factors correlated with incarceration like illiteracy and child abuse. 

Read our plan: https://t.co/FWDpncAAaI https://t.co/YPQHMJ36Im"
2019-07-24 20:15:00,743,1154122831501778945,144,"Thank you, @NAACP, for hosting a thoughtful discussion in Detroit. As I shared today, there’s nothing we can’t do if given half a chance. https://t.co/F1U6wjnxoG"
2019-07-24 20:00:00,549,1154119059685826560,134,"I believe in redemption. Formerly incarcerated individuals deserve the opportunity to be productive members of society. I’ll expand access to mental health &amp; substance use treatment, education, job training, and housing. 

Read our plan: https://t.co/FWDpnciYM8 https://t.co/ShIE1GsEun"
2019-07-24 19:30:00,442,1154111507531096064,96,"Certain life experiences are strongly correlated with an increased likelihood of future incarceration - abuse, illiteracy, experience in foster care.

I’ll invest in our children to address underlying factors driving incarceration. Read our plan at https://t.co/fsdoT4QPAb https://t.co/bYYmWTCA4V"
2019-07-24 15:29:45,640,1154051047285039104,125,I'm about to take the stage at the @NAACP Presidential Candidates Forum. Watch live! https://t.co/7OrinSc8gy
2019-07-24 12:41:28,0,1154008699087859713,174,"RT @TeamJoe: Watch as our very own @SymoneDSanders breaks down @JoeBiden’s newly released plan to reform the criminal justice system.

To v…"
2019-07-23 23:23:10,1107,1153807800016896000,208,"It’s about time we start rewarding workers with the resources to live with dignity &amp; respect—that begins with better wages and benefits, and the right to collectively organize and strike.
Today, I stand with @unitehere airline catering workers as they rally together at DCA. #1Job"
2019-07-23 22:30:00,549,1153794417674903552,138,"I had the opportunity to visit @YEPNOLA in New Orleans, Louisiana with @RepRichmond today. I commend the work they’re doing to ensure bright futures for the children in their community. https://t.co/YeJeHDDThq"
2019-07-23 22:19:00,917,1153791650205855752,203,"We currently have insufficient data to eliminate racial &amp; ethnic biases in our criminal justice system. As president, I’ll urge states to add info regarding ethnicity to their data collection to understand how groups—like Latinx—interact with the system. https://t.co/fsdoT4QPAb"
2019-07-23 21:45:00,488,1153783092911300611,138,"We must reform our juvenile justice system to give children a second chance to live up to their potential. My plan will invest in juvenile justice programs, protect juvenile records, &amp; end the use of detention as punishment for status offenses. Our plan: https://t.co/FWDpnciYM8 https://t.co/n1lCcuirS0"
2019-07-23 19:28:42,0,1153748791138426880,146,"RT @TeamJoe: .@JoeBiden believes in second chances, which is why his newly released criminal justice plan sets a goal of ensuring 100% of f…"
2019-07-23 18:10:39,579,1153729151272148994,179,My plan will counter the rise in hate crimes &amp; reinvigorate community-oriented policing in order to root out persistent crime and hold violent offenders accountable. Read our plan at https://t.co/fsdoT58qYL. https://t.co/WbypZ7iguW
2019-07-23 17:48:21,538,1153723538358046720,155,"The Equifax settlement is a reminder of the trust we put in major corporations that possess large amounts of personal data. We must continue to hold them accountable for keeping personal information secure and protected.  
https://t.co/uTuS3SJQ9Q"
2019-07-23 13:28:26,1413,1153658129562951681,382,"Today I released my plan to reform our criminal justice system. 

Equality, equity, justice—these ideas form the American creed. We have never lived up to it and we haven’t always gotten it right, but we’ve never stopped trying. Learn more about my plan at https://t.co/fsdoT58qYL https://t.co/qAJoFa5CqN"
2019-07-23 10:00:00,1916,1153605674313474048,514,"Too many people are incarcerated in the US – and many don’t have resources to successfully rejoin society after serving their time.

That’s why I’m releasing my plan to reduce our prison population, create a more just society, &amp; make our communities safer. https://t.co/bnXs8L6bnP https://t.co/it7JtZ0OjS"
2019-07-22 21:21:09,2908,1153414702346752009,576,"Trump’s words and actions are damaging our place in the world and our futures. We are a nation founded on diversity and opportunity for everyone. 

I’m running for President because we need to fight back against the incredible abuses of power we’re seeing.
https://t.co/YNdTZMlqeP"
2019-07-22 19:45:00,961,1153390505809477632,215,"Our plan to revitalize rural America will provide a path to the middle-class for people in small towns and remote areas across the country. We must build a middle-class where everyone comes along, regardless of zip code. https://t.co/db1VWHCW5Z"
2019-07-22 18:06:07,6351,1153365624179089409,1043,Trump’s continued racist attacks against these members of Congress cannot be tolerated or excused. This is not who we are. We must hold him accountable for his words.
2019-07-22 17:30:00,993,1153356532857225220,275,"Drug corporations are profiteering off the pocketbooks of sick individuals.

Under a Biden administration, we’ll put a stop to runaway drug pricing so every American has the peace of mind that they can afford their medication. https://t.co/xaRm1RVsh2"
2019-07-22 16:20:00,1769,1153338916700925952,377,"Americans work hard every day, and they deserve a worry-free retirement with a steady income. I’ll put Social Security on a path to long-run solvency through a tax on the wealthiest wage earners. Learn more about my plan for Older Americans at https://t.co/HtXrkNMdlV."
2019-07-21 23:16:27,6140,1153081331682807811,911,"9 years ago today, I proudly stood alongside President Obama as he signed the Wall Street reform and consumer protection bill into law. 

In the midst of the financial crisis we inherited, we fought to protect working Americans from predatory practices and prevent another crash."
2019-07-21 20:15:00,5260,1153035668123267072,929,"I was never more proud to serve as Vice President than on the day President Obama signed the Affordable Care Act. As president, I’ll protect the progress we’ve made and build on Obamacare to ensure every American receives quality, affordable health care. https://t.co/FocwDh7Rqv"
2019-07-21 18:30:00,797,1153009244205199361,146,"Ended my trip to Nevada by participating in a @nvdems Local Brews and National Views. Thank you to all who attended, it was a pleasure spending time with you! https://t.co/RwTA55NgLb"
2019-07-21 17:00:32,0,1152986730301140992,266,RT @TeamJoe: It's #NationalIceCreamDay and we all know how much @JoeBiden loves ice cream! We want to know if #TeamJoe loves it too. Grab a…
2019-07-21 16:30:00,2122,1152979045736337408,477,"Every American deserves the peace of mind that comes with quality, affordable health care.

My new plan will allow people to buy into a public option, increase premium tax credits for middle class families, and expand coverage to low-income Americans. https://t.co/64JECAyTKu"
2019-07-21 14:44:54,13012,1152952598024073216,1334,Happy #NationalIceCreamDay! I hope everyone enjoys some ice cream on this hot summer day. I’ll be eating a pint of chocolate chip myself. https://t.co/Oi9Sk9D4tE
2019-07-21 11:00:00,8199,1152895999150440451,1638,I know if we come together there is nothing we can’t do. That gives me the strength to know we can defeat Donald Trump and once again put this nation on the path towards dignity and decency and justice. https://t.co/WpJat7FcIV
2019-07-21 00:40:00,773,1152739969598799872,172,"Today was our first nationwide Day of Action! It was great to spend the day in Las Vegas, Nevada kicking off our phone bank with our incredible volunteers. #TeamJoe https://t.co/kgwJNVLzjN"
2019-07-21 00:21:54,1819,1152735416275132416,367,"Seven years ago, our nation watched in horror at the news from Aurora, Colorado. 12 innocent lives, full of so much promise, were cut short in an act of terror. Many more injured and traumatized. Today, we recommit to taking action to reduce gun violence"
2019-07-20 23:14:11,1864,1152718375514230787,210,That's what we're capable of when we come together in service of something larger than ourselves. That's the America I have faith in.
