Date,Favorite,ID,Retweet,Text
2019-06-14 01:07:00,3317,1139338414355099648,747,"My executive actions will protect over 6 million immigrants from deportation and provide a path to citizenship for Dreamers. We can’t let them continue to live their lives in fear. 
https://t.co/DmkfjXFooA"
2019-06-13 22:42:00,3165,1139301925294415872,1219,"History repeats itself. We must be better than this. 
https://t.co/zUo02IT624"
2019-06-13 21:32:01,2483,1139284310408794122,473,"We have put the burden entirely on women to hold corporations accountable for pay discrimination through costly lawsuits that can be difficult to prove. When I am president, that will end. Under my equal pay plan, corporations have to pay women equally or pay the price."
2019-06-13 20:45:05,683,1139272501241024518,152,"As we commemorate the 30th anniversary of #JusticeforJanitors, let's remember the fight for worker equality is alive today and needs our support. I stand with #OneDetroit and the downtown security officers. We must stand together with workers to hold corporations accountable."
2019-06-13 19:37:06,26937,1139255391907397633,6138,"He has engaged in a cover up. He's obstructed justice. He openly welcomes foreign collusion. When I'm President, I won't fear an independent Department of Justice, I'll restore one. This president is a clear and present threat to democracy. https://t.co/xNKTMKLIdS"
2019-06-13 18:04:02,1120,1139231973216608256,253,"Dreamers are just as American as any of we are and deserve to have a president who will fight for them. Let’s give them peace of mind and fix this broken system. 
https://t.co/jcR48kphoX"
2019-06-13 17:12:01,389,1139218879820050433,122,"Las Vegas: We’re hosting an organizing rally and would love to see you there. Grab your friends, grab your family, and join us to learn more about our campaign and how our platform will help working families. 
https://t.co/t1AeOOY6n5"
2019-06-13 16:06:00,1446,1139202266588749825,376,"Iowa, thank you for sharing your belief in what our country can be. I can’t wait to be back. https://t.co/Om36JyboHM"
2019-06-13 12:04:09,2492,1139141405417377792,640,This Administration's anti-immigrant agenda flies in the face of our nation's values. https://t.co/w8gu1qQIAr
2019-06-13 02:58:22,3032,1139004053055315968,532,The world lost a remarkable man 56 years ago when civil rights activist Medgar Evers was assassinated. His continued fight throughout his life to end segregation in Mississippi and secure our right to vote serves as an inspiration to this day.
2019-06-13 01:09:38,69860,1138976690623959042,21182,"China is listening.
Russia is listening.
North Korea is listening. 

Let’s speak the truth: this president is a national security threat. https://t.co/wsPYTzq0u0"
2019-06-12 23:25:00,3552,1138950358414368768,1271,"Trump is trying to punish people for being poor. 
https://t.co/TuqBIpgqrY"
2019-06-12 22:11:01,2832,1138931737088724995,686,"Here’s the America we’ll build when Trump is out of office: Families are kept together, not torn apart. Children are cared for, not kept in cages. Dreamers are finally recognized for who they are: Americans.
https://t.co/YTnDQPDIil"
2019-06-12 21:02:01,5326,1138914375681622016,986,"Richard Loving had a message for the Supreme Court about interracial marriages: “Tell the Court I love my wife, and it is just unfair that I can't live with her in Virginia.""

He and his wife Mildred won, guaranteeing interracial marriages are legal in the eyes of the law. https://t.co/tG0mK0jjZz"
2019-06-12 19:59:01,3666,1138898518385602561,775,"Dreamers represent the best of who we are. America is their home. As president, I will take executive action to immediately expand DACA, keep families together, and protect millions of immigrants from fear of deportation."
2019-06-12 17:11:56,1794,1138856470454382592,508,"Every day we don’t act to protect Dreamers is another day our country is failing an important moral test. As president, I will take executive action to put America’s Dreamers on a path to citizenship. We must build a future that lives up to our values. https://t.co/9pVAO1KMUl"
2019-06-12 13:37:57,11686,1138802620326383616,2263,"Today we remember the 49 lives — mostly Latinx and LGBTQ+ — cut short from hate and gun violence three years ago. In their memory, let’s act to prevent the next heartbreak."
2019-06-12 11:15:00,2095,1138766646364037120,618,The people in power are no match for the power of the people. #ForThePeople https://t.co/iUZ7T2uKSg
2019-06-12 01:57:33,2330,1138626361852080129,531,Here's my big idea that we all should support: Pay teachers their value. https://t.co/9FoR3XVK3D
2019-06-12 01:13:00,32331,1138615148162273281,8833,"It’s time we embrace hand-marked paper ballots on a national scale. 
https://t.co/fNIuQGteo9"
2019-06-11 22:10:02,5301,1138569102933602304,1157,.@Chase snuck a clause in their credit card customers’ terms of service that would waive your right to join class action lawsuits against the bank. I’ve taken on big banks before and secured billions for homeowners. I’ll do the same as president. Chase: reverse this decision.
2019-06-11 20:02:00,9305,1138536884362240003,1879,It is a sad state of affairs when this is considered a heartwarming story. Ryan is so thoughtful and generous — but let this be a reminder to us all: we must reform our school lunch programs. No child should ever go hungry. https://t.co/80u6bvllik
2019-06-11 18:30:13,2737,1138513784224530432,616,"As the U.S. Women’s National Team takes the field against Thailand today, the players are also fighting to be paid equally. Let’s not forget the fight off the field. It’s time we pay our USWNT equally. https://t.co/KHqBcFB9RW"
2019-06-11 14:56:02,1324,1138459883072884736,247,"Good luck to the @USWNT — especially California’s own @mPinoe, @alexmorgan13, @ChristenPress, @AbbyDahlkemper, and @tierna_davidson. We are already inspired. #OneNationOneTeam"
2019-06-11 01:47:00,4002,1138261317083652099,1204,My friend @harrisonjaime has been an advocate for all people throughout his career and now he's running for U.S. Senate! I enjoyed seeing him this weekend and hope you'll check out his announcement video below. https://t.co/B53hiJteXM
2019-06-11 01:02:00,5263,1138249993331060737,1540,"For many gun violence survivors, even after their physical wounds have healed, health problems from lead in bullets can last a lifetime. Just another reason why, as president, I won’t wait on Congress. I’ll take action on gun violence. 
https://t.co/oAslbdeY6F"
2019-06-10 23:11:00,1405,1138222057408385025,359,"Grateful to everyone who took time out of their Sunday to attend our town hall in Waterloo last night. No matter your party affiliation, you are welcome in our campaign. https://t.co/hThtRnP33T"
2019-06-10 22:07:00,3239,1138205953793417217,650,"The Do No Harm Act would ensure that no one can use the law to discriminate against someone because of race, gender, sexual orientation, or gender identity. It’s vital we protect the civil rights of all Americans."
2019-06-10 20:34:01,2753,1138182553653915649,560,"My mother used to say, you don’t let people tell them who you are. You tell them who you are. 
https://t.co/in82oO2Ylc"
2019-06-10 18:33:02,3123,1138152106861445128,845,"Let's speak truth: Women in America are still not being treated equally, valued equally, or paid equally in this country. It’s upon us to take on this fight so that all of our daughters can enter the workforce without fear of being undervalued.
https://t.co/bKv5xFgaih"
2019-06-10 17:47:55,0,1138140751689334785,328,"RT @HRC: Thank you, @KamalaHarris, for speaking up for LGBTQ youth across the country. So-called ""conversion therapy"" is a dangerous and di…"
2019-06-10 17:42:01,1694,1138139265102204928,368,This election is a fight to make the case for our America. Where you only need one job to pay the bills. Where corporations are held accountable for paying women equally and treating workers with dignity. Where everyone has access to clean air and water.
2019-06-10 17:12:05,1695,1138131733927383042,304,A big thank you to all the volunteers yesterday who came out to support our campaign in Iowa. We can’t do this without you. https://t.co/m777qVCS8K
2019-06-10 16:33:00,5017,1138121900192935936,1107,"Today in 1963, President Kennedy signed the Equal Pay Act into law. Yet to this day women aren’t paid their fair share. My equal pay plan would build on his Act by requiring corporations to show they’re not engaging in pay discrimination — and penalize those that do."
2019-06-10 14:35:44,9216,1138092387287351297,1719,"I was deeply honored that Emily Lyons attended our Alabama event this weekend. In 1998, Emily was working at an abortion clinic in Birmingham when a bomb went off and she was gravely injured. Her courage and commitment to defending reproductive freedom inspires me. https://t.co/7nNx9E1k3M"
2019-06-10 01:31:00,31044,1137894902803652608,5638,"Unions gave us the five-day work week, paid sick leave, safer working conditions, and the 8-hour work day. Unions fight for working people, which is why I fight for them."
2019-06-10 00:09:00,5925,1137874266706329602,2372,"Californian Tu Le needs a bone marrow transplant to survive and both of his brothers in Vietnam are 100% genetic matches — yet were denied visas. The @statedept owes us answers. 
https://t.co/uWqIHTp1Z7"
2019-06-09 23:03:05,0,1137857678468952072,10520,RT @ewarren: Running for president: That's what women do! https://t.co/xG04d5Ecp5
2019-06-09 22:16:02,797,1137845838393356288,260,The LIFT Act is a real tax cut for the middle-class. It ensures hard-working families can do more than just get by — they can thrive. https://t.co/tiZ0fyZPeO
2019-06-09 21:19:42,6552,1137831661557768192,1632,We need to prosecute the case against four more years of Trump and make the case for our America. https://t.co/u6h7JGQfiE
2019-06-09 18:56:56,1836,1137795731186757632,513,I’ve always been motivated by a vision of a criminal justice system that is fair and treats everyone equally. Here’s what we want. https://t.co/gBI11nTKdX
2019-06-09 17:37:00,17446,1137775617250877443,3170,"So-called “conversion therapy” is a fraudulent and harmful practice, condemned by the medical community. Congress must pass the bill I’ve cosponsored to ban this practice in all 50 states."
2019-06-09 15:39:10,17301,1137745963399954432,3873,"No one is above the law, not even the President of the United States. https://t.co/7dRqkrJIJM"
2019-06-09 01:19:00,1929,1137529495328632832,396,"It was great seeing you in Columbia tonight, Jaime. Thank you for your bold leadership in helping build a more inclusive and diverse Democratic Party!
https://t.co/g04OXH4JIj"
2019-06-09 00:17:40,15078,1137514060948393985,3679,"We’ve got to hold this president accountable by prosecuting the case in front of the American people against four more years of this Administration.

And I’ve prosecuted a lot of cases. But rarely one with this much evidence. #NAACP"
2019-06-09 00:08:26,6776,1137511737341747200,1479,"What we want is a justice system where no one is above the law, not even the president of the United States. #NAACP"
2019-06-09 00:04:54,2295,1137510845758550017,542,"There are those who have questioned my motivations, my beliefs, and what I’ve done as a prosecutor. But I knew that it mattered who is in the rooms making the decisions, so I had to be in those rooms. We have to be in those rooms even when there aren’t many like us there. #NAACP"
2019-06-08 23:54:51,1840,1137508318791053315,387,"The heroes of my youth were the lawyers of the civil rights movement — people like Thurgood Marshall, Charles Hamilton Houston, and Constance Baker Motley. They demonstrated how the law could be a tool for fairness and a weapon in the fight for justice."
2019-06-08 22:09:00,1209,1137481680107778048,297,"As San Francisco's DA, I created Back on Track, a program designed to prevent recidivism among nonviolent, low-level drug defendants. The program provided job training and support and strengthened the community. More initiatives like these can reform our criminal justice system."
2019-06-08 20:05:00,716,1137450475945701376,199,"Waterloo, I can’t wait to be in town Sunday, June 9 for a town hall to discuss how we can move our country forward. Let’s give our teachers a raise, let’s stop the gun violence epidemic, and let’s make Medicare for All a reality.
https://t.co/sJhyQLiO4a"
2019-06-08 18:36:53,8096,1137428296994631682,2155,"This Administration is denying U.S. embassy requests to fly the pride flag. Absolutely shameful.
https://t.co/KeGtpFtklk"
2019-06-08 14:17:40,10504,1137363063928250369,1413,"Happy birthday to one of my personal heroes, @GabbyGiffords. For years, she has selflessly fought for gun safety. Gabby’s bravery in the face of adversity inspires me to keep fighting for the ideals of our country."
2019-06-08 01:41:00,28663,1137172643474542592,5259,"92% of all women killed by guns in high-income countries lived in the United States in 2015. It doesn’t have to be this way. 

When elected president, I will close the “boyfriend loophole” to prevent dating partners convicted of domestic violence from purchasing guns."
2019-06-08 00:38:00,1502,1137156788942454784,446,"It shouldn’t be a radical idea that everyone has the right to breathe clean air. Yet in 2019, this Administration is actively working to weaken fuel emission standards. California will fight back. 
https://t.co/845Rf7Wy3J"
2019-06-08 00:01:00,2390,1137147478787186689,694,"100 Americans are killed by guns every single day. Hundreds more are shot and injured. Since Congress hasn’t acted, I will as president. We’ve lost too many friends, family members, and neighbors to gun violence to do nothing. #WearOrange 
https://t.co/1jp7diMUdU"
2019-06-07 23:31:00,3136,1137139928993869824,618,We can choose to not accept mass shootings as normal. But it’s going to take leaders with the courage to stand up to the @NRA. This is a fight I will take on as president. #WearOrange
2019-06-07 21:20:05,1635,1137106983054716936,431,"Americans shouldn’t have to foot the bill of the Trump Trade Tax.  
https://t.co/X7ar4NujBU"
2019-06-07 20:04:02,1641,1137087844470677504,410,"We need to go on offense and ensure unconstitutional laws that hurt women never go into effect.  
https://t.co/WGCcvvUgUZ"
2019-06-07 19:48:01,0,1137083810477223937,1416,"RT @MomsDemand: Today on National Gun Violence Awareness Day, Americans from coast to coast are wearing orange to honor victims and survivo…"
2019-06-07 19:17:01,9413,1137076011290550272,1834,"No parent should ever have to contemplate buying their child a bulletproof backpack to keep them safe at school. No child should ever have to fear a mass shooting at their school. Yet this is reality in America. Together, we can change that. #WearOrange"
2019-06-07 17:32:08,3423,1137049614576754688,840,"Today, and every day we honor the victims of gun violence and fight for a future free from these tragedies. #WearOrange https://t.co/EigJzM3G0y"
2019-06-07 13:59:46,0,1136996171812102145,2859,"RT @GabbyGiffords: Hadiya Pendleton was 15 when she was shot and killed in Chicago. She had just finished her final exams. Today, we #WearO…"
2019-06-07 02:31:43,0,1136823017630261249,509,"RT @douglasemhoff: This was such a cool moment at HQ. These folks have put their lives on hold, moved to Baltimore from all over the countr…"
2019-06-07 02:31:00,3781,1136822838474739712,823,The American people deserve a raise. One of the first things I’ll do as president is pass the LIFT Act to ensure the economy starts working again for working people by giving families up to $500/mo. I’ve met too many folks who are working 2-3 jobs just to make ends meet. Enough.
2019-06-07 01:18:00,718,1136804466739556353,237,Join people across the country who are hosting a debate watch party to hear how we can make our government work #ForThePeople again. Text DEBATE to 70785 to sign up to host. https://t.co/sTO9vGH7dy
2019-06-06 23:06:02,5232,1136771255573630976,1257,“These are not ordinary times and this is not an ordinary election. At stake is not simply the leadership of our party and even our country. It is our right to moral leadership of this planet.” —Bobby Kennedy
2019-06-06 21:14:01,813,1136743066365235200,217,"Could not be more excited to have these two political powerhouses on our team. 
https://t.co/4sNsLATZbS"
2019-06-06 19:48:58,0,1136721663263989760,376,RT @mayaharris_: Game on Iowa - see you this weekend! #KamalaHarrisForThePeople https://t.co/K0cGTP50xU
2019-06-06 19:05:01,843,1136710603337281536,241,"If we want to reform the criminal justice system, giving public defenders the support and resources they need is a critical part of the equation.
https://t.co/IxkSehGmkJ"
2019-06-06 17:47:02,4842,1136690976012013570,1035,"June 6, 2005, the Supreme Court ruled medical marijuana could be prosecuted despite state laws. As San Francisco’s DA, I wasn’t having it. We were not using our resources to prosecute patients. It’s on us to legalize marijuana at the federal level."
2019-06-06 16:48:27,5241,1136676235566866432,1113,"51 years ago, our nation lost one of the strongest leaders in the fight for moral and economic justice. Bobby Kennedy said, “Only those who dare to fail greatly can ever achieve greatly,” so in this pivotal moment, let us strive to achieve greatly and bring about a better world."
2019-06-06 15:06:10,1586,1136650493726535680,283,"As we recognize D-Day, we must remember the bravery of soldiers like Tom from California, whose actions eventually brought an end to WWII. These brave soldiers defended freedom in the face of fascism, creating a better world for future generations.
https://t.co/U6kxOR3fAu"
2019-06-06 02:27:00,2475,1136459444307578881,543,"No one deserves to be denied work, education, or public accommodations because of who they are. The GOP must bring the Equality Act to the Senate floor to provide the LGBTQ+ community explicit and comprehensive protection from discrimination — nationwide."
2019-06-06 01:19:00,9677,1136442331215945729,1584,"My promise to you: As president, I will have my Department of Justice block dangerous abortion restrictions before they take effect in states that have pushed unconstitutional anti-choice legislation, ensuring that states can’t chip away at women’s rights."
2019-06-06 00:20:11,3513,1136427529122721793,1320,Atlanta! Keep your eyes open. If you see Gumbo please email FindGumbo@gmail.com. https://t.co/OnZwzSFdSh
2019-06-05 23:10:01,3529,1136409872407375883,1164,"No parent should ever have to worry their child will come face-to-face with a school shooter — but for parents of children with disabilities, there is an extra layer of concern. We cannot let this go unnoticed. 
https://t.co/IPVuCkvvO8"
2019-06-05 22:01:31,2342,1136392631448219648,608,"This Administration rolled back the Clean Power Plan and weakened environmental protections. They’ve endangered our ability to breathe clean air and water. Who is in the White House matters. As president, I will work to restore and bolster environmental protections."
2019-06-05 18:31:02,443,1136339663369773056,124,"We’re a campaign powered by regular folks pitching in a few dollars at a time to make a difference. Together we can move this country forward to ensure health care is a right for all Americans and teachers are paid their value and more. 
https://t.co/T7SKTpWLCZ"
2019-06-05 17:16:23,19791,1136320875102429184,3630,No woman's access to reproductive health care should be based on how much money she has. We must repeal the Hyde Amendment.
2019-06-05 16:29:07,3814,1136308979829813248,848,There’s a reason I have the sign “Dreamers welcome here” outside my Senate office. Dreamers grew up here. This is the only country they’ve ever known. I will never stop fighting for Dreamers in the Senate. Let's bring the #DreamAndPromiseAct to a vote. We owe it to them.
2019-06-05 02:32:00,2786,1136098314548633600,493,"When Corinthian Colleges preyed on veterans and students, I obtained over $1 billion in relief for those impacted by Corinthian’s scam. I have always fought for the people, and as president will never stop."
2019-06-05 01:13:00,10532,1136078435091173377,2429,"This Administration has targeted women right from the start. They’ve:
→Rolled back campus sexual assault protections
→Gutted equal pay rules 
→Attempted to limit access to contraception and safe abortion

I will always stand up and protect women’s rights."
2019-06-04 22:26:00,836,1136036407598899201,275,"IOWA: I’m back this Sunday, June 9th, for another town hall. We’re in this fight together, #ForThePeople. I can’t wait to hear from each of you on your ideas to make this nation work for everyone, not just the top 1%. Say you’ll be there.
https://t.co/Os3HCybdNw"
2019-06-04 20:08:02,2355,1136001685984370688,625,"As a gay man, Bayard Rustin fought for his rights and the rights of others during the civil rights movement. An influential and effective organizer, his role in the March on Washington and our nation’s history will never be forgotten. #PrideMonth https://t.co/fKsUTZiAHJ"
2019-06-04 17:49:12,8870,1135966745787817984,1941,"With this president, we’re in a fight for truth itself. As our nation’s leaders continue to lie and undermine our democratic institutions, I know that we are better than this."
2019-06-04 14:40:05,2495,1135919155582865409,393,Wishing a joyous and blessed Eid al-Fitr to all those celebrating in the United States and around the world. May this day mark a new beginning and renewed commitment to community. #EidMubarak
2019-06-04 01:30:06,6585,1135720350707269633,1457,"Now is the time to end gerrymandering. Politicians shouldn’t be able to pick their voters, voters should choose their representatives. I stand with @EricHolder and took @demredistrict’s pledge to support fair districts and end manipulation."
2019-06-03 22:07:00,2104,1135669238465802240,594,"The census should not be used as a political weapon.
https://t.co/0bVl11TaYw"
2019-06-03 19:29:01,1956,1135629480762978304,525,"These past few years have been some of the deadliest for the transgender community, especially trans women of color. Anti-transgender violence and bigotry have no place in our nation. This pride month, and every month, we will fight for your safety and security. https://t.co/eKRYrN0pKf"
2019-06-03 17:45:07,2037,1135603331727089665,474,"The burden of pay discrimination should not be put on women. When I am president, corporations will have to prove they are paying women equally. 
https://t.co/3ce0AsOt2J"
2019-06-03 16:22:02,686,1135582422836424705,122,"Sounds like our mother. Stories like this remind me that she’s still with us today.
https://t.co/0Lr2QISKnI"
2019-06-03 14:41:46,10129,1135557190637502469,1908,"Last week, twelve people didn’t make it home to their families and friends in Virginia Beach. I’m sick and tired of it. People need to feel safe again. This senseless violence must end. 
https://t.co/uDUD5F1IyC"
2019-06-03 02:31:00,5027,1135373286781722624,891,"As San Francisco’s District Attorney, I helped make California the first state to ban the “gay/trans panic” defense, which was often used to justify horrendous violence against the LGBTQ+ community. It’s time we pass the bill to ban it nationwide."
2019-06-03 01:05:00,1896,1135351645875908613,391,"No matter what language you speak, where you live, or who you love — you are welcome in our campaign. Let’s fight together.
https://t.co/wqVO5f9fLz"
2019-06-03 00:18:00,35273,1135339816651042817,5734,"Instead of requiring women to prove they’re being paid less than the men doing the same work, the responsibility should be on corporations to prove they’re paying everyone equally. And if they fail to do it, they will be fined."
2019-06-02 23:11:00,1051,1135322954231738369,260,".@SEIU, we've stood together to make our nation a better place for workers everywhere and will stand together for the fight ahead. https://t.co/0ztHDhjrTQ"
2019-06-02 21:02:00,10255,1135290491770159104,2669,Renters’ incomes have increased by only 5% since 1960 while rent has risen by 61%. The increase in rent prices is outrageous. My Rent Relief Act would ease that crushing burden and raise incomes for working families up to $500 a month.
2019-06-02 19:00:22,609,1135259880586174470,154,"Proud to fight #ForThePeople with @JKazadi and my team by my side. 
https://t.co/PyrF62gWZ4"
2019-06-02 17:39:17,14150,1135239476844879878,3519,"Remember when Trump claimed he'd protect health care, then turned around and tried to rip health care from millions of families? We need a new president. https://t.co/23W9YVx8Mv"
2019-06-02 16:06:00,801,1135216002508251137,192,"Our campaign is powered by grassroots supporters. No corporate PACs. No federal lobbyists. Every dollar you give goes towards fighting for a better, more prosperous America for all. 
https://t.co/95XKYaFXmP"
2019-06-02 14:06:20,1879,1135185884121358337,351,"Saddened to learn of the passing of Leah Chase. I was with her family earlier this year and I send them my deepest condolences. They spoke of her civil rights activism, love of family, and passion for food. The Queen of Creole Cuisine will be dearly missed. https://t.co/Vou1wEUXaA"
2019-06-02 13:08:00,3970,1135171205982498816,673,"We’ve spent enough time talking about the gender pay gap, we need to act now.  https://t.co/zN1aM0XDwU"
2019-06-02 01:43:52,0,1134999037638320129,740,"RT @mayaharris_: After the madness on the MoveOn #BigIdeas stage, @KamalaHarris &amp; I had a fun backstage moment w/ @JulianCastro &amp; @Castro4C…"
2019-06-02 00:13:00,14628,1134976170322255872,2543,"Two years ago, Trump pulled us out of the Paris Climate Agreement. This irrational decision abdicated our global leadership on this issue. As President, I will immediately re-enter the Paris Agreement &amp; make climate cooperation a key diplomatic priority. We can’t afford to wait."
2019-06-01 22:31:59,0,1134950748234702848,557,"RT @K_JeanPierre: ""It's not a debatable point. Women have been paid less than men for decades for the same work.""

@KamalaHarris is taking…"
2019-06-01 22:30:49,0,1134950455006629889,202,RT @rowefinkbeiner: “Enough! This isn’t a debatable point that women are paid less than men for the same work. The issue is what are we goi…
2019-06-01 22:30:47,0,1134950444898369537,146,RT @MoveOn: .@KamalaHarris talks equal pay for equal work at the #MoveOn #BigIdeas Forum. WATCH: https://t.co/A5zAE2uNNm https://t.co/WaGUE…
2019-06-01 22:23:23,0,1134948585718652939,70,RT @MoveOn: .@KamalaHarris just took the stage at MoveOn’s #BigIdeas Forum! https://t.co/htDax4rHfA
2019-06-01 22:14:33,2730,1134946361118482432,654,"While June is Gun Violence Awareness Month, gun violence is an issue Americans face every day. We must do all we can to keep our communities and safe. If Congress will not act, I will. Too many lives have been lost."
2019-06-01 21:20:37,1343,1134932787281182722,314,Blown away by the enthusiasm and support of our #CADem19 volunteers. Let's take this energy and harness it as we work to make our communities and nation a better place #ForThePeople. https://t.co/eHW7ZZqVKz
2019-06-01 19:48:35,36509,1134909628788199424,9806,"The president obstructed justice, then hired an attorney general to clean up the crime scene. We need to begin impeachment proceedings and we need a new commander in chief. https://t.co/kzITvUEqFW"
2019-06-01 18:20:52,3533,1134887551062462465,830,On this issue I'm just done: The pay gap needs to close. https://t.co/Q2NtIrbEuL
2019-06-01 16:45:06,9145,1134863453640900610,1932,"#PrideMonth is a time to proudly celebrate who you are. As we recognize the rich history and contributions of the LGBTQ+ community, let’s renew our commitment to dignity, acceptance, and equal rights for everyone."
2019-06-01 12:25:04,3298,1134798013233336320,230,"California✅⁣
Family✅ https://t.co/v2r1g4gU6y"
2019-06-01 02:13:26,4326,1134644091604615168,686,"Over the past month, we've recognized #MentalHealthAwareness Month. As president, I will ensure that people living with a mental illness receive the attention and support they deserve. Everyone should have the resources they need to thrive."
2019-05-31 23:49:54,6472,1134607968195006466,1518,Heartbroken for the victims and their families of the Virginia Beach shooting and grateful for the first responders on the scene. This senseless act of violence should not be normal. Too many communities have been shattered by gun violence — we cannot continue to stand idly by. https://t.co/JC4L7glGtE
2019-05-31 22:15:19,6565,1134584165515563011,1136,You don't have to be an adult or have a fancy title to be a leader. https://t.co/nh7ESSTDJb
2019-05-31 20:13:46,1880,1134553578796920834,196,"Could not have been happier to stop by Jones Coffee Roasters, a small family-owned coffee shop in Pasadena, CA. Of course I had to pick up a bag for my family! https://t.co/Z1twAHnIRj"
2019-05-31 18:40:03,8816,1134529993218940928,3029,Trump’s plan to slap massive tariffs on Mexico is precisely what I warned the American people about on @MSNBC. It will mean Americans foot the bill. This is the Trump Trade Tax. https://t.co/7ZatsYF4th
2019-05-31 15:13:03,2288,1134477897757073408,651,The fight for health care is personal for me. https://t.co/6tP4KXoo3D
2019-05-31 02:36:00,14109,1134287382084247552,4006,Reminder: The Republican-controlled Senate still hasn’t taken up the Violence Against Women Act. It’s shameful that survivors of domestic and sexual assault aren’t getting the resources they need.
2019-05-31 01:31:00,7091,1134271024198049792,1559,"Women have agency. 
Women have value. 
Women have the constitutional authority to make decisions about their own bodies.

As president, I will fight for that right.
https://t.co/TcFOELXv0s"
2019-05-30 23:33:00,20455,1134241329888841729,4045,"We have seen proof that anti-Semitism, sexism, homophobia, transphobia, and Islamophobia are real. We have a president who has been fanning the flames of hate. It’s time we had a president who lifted people up."
2019-05-30 22:20:04,823,1134222974935060481,313,"Here’s what the potential closing of Missouri’s only clinic that provides safe abortions would mean for low-income families and communities of color. 
https://t.co/2w8OMrgwwa"
2019-05-30 21:35:31,5880,1134211762839072773,1669,"Dangerous attacks on women’s constitutional right to an abortion are outrageous no matter what party you’re in. My message to the Gov. of Louisiana: women have agency, women have value, women have authority to make decisions about their own lives—and we will not go backward. https://t.co/oi7vgy90ej"
2019-05-30 21:09:00,1450,1134205091089715200,365,"Nearly 50 years after Stonewall, transgender and gay rights pioneers Marsha P. Johnson and Sylvia Rivera will be immortalized for the critical part they played in moving LGBTQ+ rights forward.
https://t.co/p0RKQ6rIs4"
2019-05-30 20:11:01,625,1134190498330161152,182,"This is no ordinary moment in our history. And this will not be an ordinary election. But together, we will fight back — and we will win. Chip in to help us get there. 
https://t.co/A3C8eX2C9w"
2019-05-30 18:04:02,0,1134158539780476928,113,"RT @MoveOn: June 1st, @KamalaHarris will attend #MoveOn’s #BigIdeas Forum to discuss one bold &amp; progressive idea that will have an impact o…"
2019-05-30 17:40:45,0,1134152683248640000,613,"RT @JeruDemsas: ok guys prepare yourselves. 

this is jack, a 2nd grader in south carolina who LOVES @KamalaHarris so much he wears her shi…"
2019-05-30 17:02:01,3012,1134142934905999364,852,"Private prisons that profit off the incarceration of human beings are morally wrong. Thank you, Assemblywoman @Daniele4NV, for spearheading the push to make Nevada the fourth state in the country to ban private prisons. 
https://t.co/PT07vGOykn"
2019-05-30 16:03:29,1571,1134128203637960704,409,Our democracy is at its strongest and most powerful when everyone participates. This fight will not be meaningful or robust unless everyone takes part. https://t.co/RvHfI38dd1
2019-05-30 13:41:46,53978,1134092540616069120,5608,"Thinking of @JoeBiden, @DrBiden and the entire Biden family today. Beau Biden was my friend. We were AGs together, and you couldn’t find a person who cared more deeply for his family, the nation he served, and the state of Delaware. Four years after his passing, I still miss him. https://t.co/b7lP3TwxYq"
2019-05-30 00:26:00,1076,1133892278014099458,257,"That’s right. Learn more about my plan here: https://t.co/MVVHdCh7W4
https://t.co/3L07iSTH45"
2019-05-29 20:19:00,8741,1133830120278503426,2775,"Russia interfered in our 2016 elections. Mueller couldn’t be more clear: we must prioritize protecting our elections from hackers and foreign adversaries intent on undermining our democracy. Congress needs to pass the Secure Elections Act now. 
https://t.co/txnll1Gxnc"
2019-05-29 19:29:02,5023,1133817544115130369,1223,"When the bankers who crashed our economy get bonuses but the workers who brought our country back are barely getting by, it’s clear: this economy isn’t working for working people. The LIFT Act would help us get back on track and raise incomes for workers by up to $500/mo."
2019-05-29 17:51:07,3008,1133792904428830720,566,"Yesterday, I announced my plan to go on offense and protect every woman’s constitutional right to abortion. It’s time we trust women to be in charge of their future. https://t.co/DkPGxODslJ 
https://t.co/7navFRy1hG"
2019-05-29 16:08:23,107595,1133767050000838657,26698,"What Robert Mueller basically did was return an impeachment referral. Now it is up to Congress to hold this president accountable.

We need to start impeachment proceedings. It's our constitutional obligation."
2019-05-29 13:57:25,16600,1133734089062780929,773,"Happy birthday to our daughter, Ella. My heart is whole and my life is full with you in it.

Love, Momala https://t.co/LeooS8BBaF"
2019-05-29 05:03:24,4491,1133599698772746243,1151,We need someone who has a proven ability to prosecute the case against this Administration and its agenda. I know how to do that. And we're going to win. https://t.co/0iu9OhH7mu
2019-05-29 03:44:32,2171,1133579851154239488,583,"Help us keep this momentum going. Can you chip in?
https://t.co/H0v6W9Vb7u https://t.co/L1tPf3hqwH"
2019-05-29 03:33:23,6751,1133577045479448576,1853,"When Trump said women should be punished for having an abortion, he showed us what he believes. https://t.co/i7OF2r19xv"
2019-05-29 03:08:47,3331,1133570855064285184,687,Our democracy is at its strongest and most powerful when everyone participates.
2019-05-29 03:06:03,23730,1133570166313365504,5503,"We have a president who isn’t trying to make America great, he's trying to make America hate. We need to get rid of him. https://t.co/jAUFWxRAgX"
2019-05-29 03:02:24,4158,1133569250143166470,959,Organized labor and unions are the reason all of us have a five-day work week. They are the reason we have sick leave. Unions built America's middle class.
2019-05-29 02:48:20,0,1133565711597658112,417,"RT @RobertGarciaLB: As an immigrant, I’ve seen Kamala Harris fight for immigration reform. She has been a champion for immigrants, DREAMERS…"
