Date,Favorite,ID,Retweet,Text
2019-07-28 15:37:59,0,1155502670020513792,1491,RT @armandaviram: “Think about the kind of profits they’re making in the United States. It is scandalous. It is outrageous and it cannot co…
2019-07-28 15:37:06,0,1155502448863301632,375,RT @adamkelsey: Good morning from the bus ⁦@BernieSanders⁩ is taking to Canada with a group of people with Type I diabetes. We’re in Windso…
2019-07-28 15:22:15,0,1155498711335821313,996,RT @laurenegambino: .@BernieSanders holds up a vile of insulin that he’s told $340 on average in the US and lasts about one to two weeks fo…
2019-07-28 14:45:29,21267,1155489458478886912,4960,"I just boarded the bus in Detroit with diabetics, on our way to Windsor, Canada, to buy affordable insulin.

Americans are paying $300 for insulin. In Canada they can purchase it for $30. We are going to end pharma’s greed. https://t.co/PuR520Y7Qy"
2019-07-28 12:46:06,0,1155459415769866242,785,"RT @CaraKorte: This morning @BernieSanders goes from Detroit to Windsor, OT, accompanying Diabetes patients purchasing cheaper insulin in C…"
2019-07-28 00:33:12,1479,1155274974015434752,391,"After decades of economic decline and increased poverty, the government of Puerto Rico must finally respond to the needs of struggling working families, and not the greed of vulture capitalists from Wall Street who have exacerbated the financial crisis on the island. https://t.co/CVG8eHG0qI"
2019-07-28 00:09:00,10243,1155268882984292353,2026,"The fossil fuel companies lied to us about climate change for decades, and they are not going to help us solve our climate crisis now. We are going to save this planet by taking them on and building an unprecedented movement for a Green New Deal."
2019-07-27 21:55:26,14079,1155235272042455040,3026,"Here's what's really going on: @RepCummings has been busy revealing the failures of the Trump administration and exposing the greed of Trump’s friends in the pharmaceutical industry, and our racist president doesn't like it. https://t.co/tlfy2M4mzL https://t.co/6s4ZU6gvlW"
2019-07-27 20:30:09,2720,1155213808580943872,699,"“He is the leader in trying to stop what’s happening in Yemen, which is one of the great atrocities and horrors of the world today.”

@_michaelbrooks and @briebriejoy discuss our vision for a new foreign policy on this week’s Hear the Bern: https://t.co/IT4uq2Md7w https://t.co/12pd9sAQef"
2019-07-27 20:18:24,0,1155210851789524992,264,RT @IAinsulin4all: Another caravan to Canada to get cheaper insulin! Hopefully the coverage makes more people aware of the struggle we face…
2019-07-27 19:30:30,0,1155198797527564288,256,"RT @joeldjohnson86: @BernieSanders Senator, this is my mother. She died of diabetes in 2009. I thank you for continuing this fight for her,…"
2019-07-27 18:55:00,17218,1155189862477119488,5556,"The inventors of insulin sold the patent for just $1 so it would be available to all.

97 years later, Americans are dying because drugmakers like Eli Lilly charge $300 for a vial of insulin. Tomorrow I will be joining diabetics to buy insulin in Canada for one-tenth the price. https://t.co/QbvLnr91Wt"
2019-07-27 16:56:00,1904,1155159915100401665,492,"We must undo the damage Trump has done to the rights of home care workers. We will enact a domestic workers bill of rights and guarantee these workers a living wage, workplace safety protections, fair scheduling, and protect their right to organize. https://t.co/5BEBe2aHBl"
2019-07-27 15:15:03,21760,1155134511866437633,5257,"I relish the idea of defeating Donald Trump, the most dangerous president in history. But more importantly, I look forward to working with millions of you to create a government based on love and compassion, not hate and greed. https://t.co/sfanZv7lt9"
2019-07-27 02:24:00,14440,1154940469006065665,3463,"The pharmaceutical industry is the biggest bunch of crooks in this country.

When I am president, we are going to end their greed and slash prices for prescription drugs. https://t.co/HlLmP5b5IQ"
2019-07-27 02:16:18,2254,1154938531816468481,605,Rally with Bernie in Santa Monica --&gt; https://t.co/9hyrt6XsuZ
2019-07-27 01:35:00,3122,1154928138071265282,892,"Donald Trump said he'd be a different kind of Republican. Instead, he has continued the same attacks on Medicare, Medicaid and Social Security.

We are not going to abandon our seniors. Every American has a right to a secure retirement. https://t.co/SgNw27Spar"
2019-07-27 01:12:14,0,1154922409037877249,472,"RT @aldatweets: Wow, I'm extremely excited I had this amazing chance to talk about the Green New Deal, and @BernieSanders's inspiring histo…"
2019-07-27 00:12:00,11241,1154907250122604545,3188,"A vial of insulin costs $300 in the United States.

On Sunday, I'm joining a group of diabetics to go across the border to Canada, where the same medicine — the exact same — costs $30. https://t.co/PaNKlu3XIJ"
2019-07-26 23:38:48,12902,1154898898202374149,2165,"You do not have to pull out your credit card when you drop your child off at school or when you call the fire department.

You shouldn't have to when you are sick and need to see a doctor. That is what Medicare for All will deliver."
2019-07-26 22:14:00,1960,1154877554655936514,433,I stand with @UNITEHERE11 hotel workers fighting for protections from sexual assault and fair compensation for their work. Everyone deserves dignity in the workplace. https://t.co/J2PBdKIztz
2019-07-26 21:56:15,0,1154873086958800898,149,RT @KateAronoff: The Bernie + @aldatweets climate and class struggle mash-up the people deserve!! 🌹🌎 https://t.co/iBjfWj7eDr
2019-07-26 21:21:00,3350,1154864216676814848,1099,"No amount of dealmaking in Washington is going to get the fossil fuel industry to give up their greed. That is never how change has taken place.

To prevent the worst effects of climate change, we need a mass movement for a Green New Deal. https://t.co/KA6ahkbaF2"
2019-07-26 20:36:57,0,1154853131773198341,241,"RT @briebriejoy: This story is incredible. 

We all need to be in this fight with @amy4thepeople. https://t.co/d8xVBmw8cM"
2019-07-26 20:30:00,985,1154851382635171842,276,"The @CWAUnion is exactly right. This merger will lead to higher costs, worse service, and lost jobs. If the great trust buster Teddy Roosevelt were alive today, I know what he’d say: break them up. https://t.co/TXuAmuoz5P"
2019-07-26 19:36:56,0,1154838029963542528,537,RT @RoKhanna: Bernie beats Trump. https://t.co/KzgBD6Lske
2019-07-26 19:36:44,2592,1154837980122636288,437,"Every person with a disability deserves the right to live in the community and have the services and supports they need to pursue the American Dream. This right must be available to all, free of waiting lists and means tests. It is our moral responsibility to make it happen."
2019-07-26 19:36:44,2597,1154837978902138882,437,"We must guarantee people with disabilities the right to live in the community; truly integrated employment that pays a living wage; affordable, accessible housing; and the right to health care, including mental health care and home and community based services and supports."
2019-07-26 19:36:43,4289,1154837975320186880,821,"Today, as we commemorate the 29th anniversary of the Americans with Disabilities Act, we must recommit to championing the rights of people with disabilities. As a nation, we have a moral responsibility to ensure that all people with disabilities have their rights protected."
2019-07-26 19:07:20,0,1154830580795793408,149,"RT @alexandrasiera: .@amy4thepeople is not alone — 35,000 American families go through this. We will not stop fighting until we get Medicar…"
2019-07-26 18:34:21,0,1154822277667729410,215,RT @jozettenv: Can’t believe Believe me and my mom are on a Bernie video!!! We’ve been dreaming about this day for a while! We’re very grea…
2019-07-26 18:20:38,0,1154818828402135048,110,"RT @todd__albright: SATURDAY IN DETROIT: Opening for the Senator from Vermont, BERNIE SANDERS! Thrilled to be a part of this. #feelthebern…"
2019-07-26 18:08:55,0,1154815879911235585,84,"RT @ThisAlexTin: Today @BernieSanders out with a another video spot featuring @amy4thepeople, whose daughter died at 22 https://t.co/VTGXuX…"
2019-07-26 18:00:22,0,1154813726035517441,102,RT @GenderJill: @amy4thepeople lost her daughter because of the greed of insurance companies. There is no place for private insurance in a…
2019-07-26 17:50:51,0,1154811330433617920,223,"RT @ariannaijones: ""She had a blood clot, a preventable disease. We’re talking about a couple thousand dollars in treatment. I don’t want a…"
2019-07-26 17:47:45,0,1154810550909620226,177,"RT @tylerevansokay: As long as health care is treated as a commodity, we will continue to see needless suffering and anguish like what Amy…"
2019-07-26 17:45:15,0,1154809923664003073,104,RT @SpencerCarnes94: Please take 3 mins to hear @amy4thepeople's story. She went through what no parent should ever have to go through b/c…
2019-07-26 17:45:13,0,1154809914587537408,280,"RT @amy4thepeople: Thank you @BernieSanders for sharing &amp; being a voice for the voiceless.

As I fight in Federal court for the EMTALA viol…"
2019-07-26 17:26:20,5749,1154805162650886150,2218,"Thousands of Americans die every year because they cannot afford to see a doctor. Sadly, @amy4thepeople's daughter was one of them.

We fight for Medicare for All because no parent should have to go through that pain just so a few companies can make more in profit. https://t.co/NZ0RYANBiz"
2019-07-26 16:23:42,0,1154789397830819840,156,RT @CNNSotu: EXCLUSIVE: @BernieSanders joins @jaketapper on #CNNSOTU LIVE this Sunday from @CityofDetroit. Tune in! https://t.co/7mZ2jAgLYn
2019-07-26 15:31:24,0,1154776236624896000,637,RT @kthalps: Great reminder of why Sanders' policies are pro-women. https://t.co/QVUOvoHcX6
2019-07-26 14:44:26,4586,1154764419508953094,851,"To me, an $18 check or a $27 check from a working person is worth more than all the money in the world from millionaires.

I’m proud we hit 2 million contributions faster than any campaign in history. Make a contribution today —&gt;
https://t.co/WqdIpHojbU"
2019-07-26 03:53:26,5349,1154600588988047361,652,Thanks for having me on tonight @JimmyKimmelLive! https://t.co/K9Wb7ILhcs
2019-07-26 02:22:00,15187,1154577578113585153,4617,"""Bernie was fighting for a woman's right to choose before I was born.""

""Lifting the floor to a living wage would help millions of women.""

""He's on our side and always has been.""

Hear why these women are with our campaign. https://t.co/ahuLvN0BfW"
2019-07-26 01:29:00,22621,1154564240289570816,5685,"Donald Trump is a racist and a liar, but he is not stupid. He thinks he can win re-election by picking on minorities.

This is not a moment to throw our hands up in despair. This is a moment to take on racism, sexism and homophobia and fight for the nation we know we must become. https://t.co/QBCS5KnwUc"
2019-07-26 00:34:00,7977,1154550399023685632,1806,"If there ever were a time for incremental approaches to climate change, that time is over. https://t.co/slHIejmXhb"
2019-07-25 23:52:41,0,1154540002174545921,178,"RT @LanghorneSlim: Gettin’ the band back together with Senator 
@BernieSanders tomorrow in Santa Monica, California. Click the link for mor…"
2019-07-25 23:30:00,9014,1154534293571428352,1708,"If you are poor, no matter how bright you are, you cannot afford to work an internship for poverty wages or no wages at all. It is time to recognize that work is work and every worker must receive a living wage. #NationalInternDay"
2019-07-25 23:04:00,1330,1154527750130163712,372,"Under our current dysfunctional health care system, even people with private health insurance get stuck with unpayable bills.

Under Medicare for All, there will be no unexpected bills, no copayments, no deductibles and no premiums. https://t.co/BBpDscFQ3t"
2019-07-25 22:57:00,2271,1154525988451180545,541,"The United States is the only major country in the world that makes sick people check to see if their hospital or doctor is ""in-network"" before getting care.

Under Medicare for All you will be able to see any doctor and go to any hospital you want. https://t.co/9Bqc0lBSf0"
2019-07-25 22:46:00,2857,1154523219715604481,626,"The beauty of a Medicare for all system is its simplicity.

If your child is sick, you do not have to worry about out-of-network cost or copayments for them to see a pediatrician — they will get the care they need, free at the point of service. https://t.co/tFIjF0zD64"
2019-07-25 22:41:48,623,1154522165380673536,184,The 99: @briebriejoy and @YongJungC talk Organizing and how to join this movement. Watch to the end for a special guest... https://t.co/XfhodNdNWY
2019-07-25 22:34:55,1841,1154520430939648001,389,"No one should be saddled with a $300,000 bill because they had a child.

Under Medicare for All, there will be no copayments, deductibles or premiums. https://t.co/3zzw9FveA2"
2019-07-25 22:28:00,2007,1154518689841946625,641,"After months of protests led by immigrant communities, and allies from all over the country, the former internment compound at Fort Sill will NOT be used as a child detention center.

When we stand together, we win. We are not going to let Trump dehumanize our neighbors. https://t.co/Z559J9XbfZ"
2019-07-25 22:27:14,1378,1154518497793150977,272,Once we transition to Medicare for All you will never have to switch insurance providers ever again. And you will never get stuck with a copayment you can't afford. https://t.co/dvRdGF8vnz
2019-07-25 21:34:48,1147,1154505301929840641,362,Have you been stuck with a huge medical bill? Share your story with Bernie during his health care town hall happening now. https://t.co/HsJz6CXW7A
2019-07-25 21:28:00,28564,1154503590461005850,4031,"Kids cannot learn if they are hungry, and kids in the richest country on the planet should not be going hungry.

When I am president we are going to provide year-round, free, universal school meals."
2019-07-25 20:43:09,31259,1154492304088031234,4198,"When elected president, I will NOT appoint an Education Secretary anything like Betsy DeVos.

Here's a radical idea: maybe we appoint someone who knows something about public education."
2019-07-25 19:49:39,1391,1154478839369629696,457,Bernie gives a major education speech to educators at @UTLAnow Leadership Conference in Los Angeles https://t.co/ez8FANkqWk
2019-07-25 19:42:30,3661,1154477042680901635,881,"9 years ago, 1.2 million gallons of crude oil spilled from Enbridge's 6B pipeline into the Kalamazoo River.

Today, with the climate crisis worsening, we must #ShutDownLine5 pipeline in Michigan and ban all new fossil fuel infrastructure. What we need is a Green New Deal."
2019-07-25 17:58:59,0,1154450990046670848,975,"RT @iPhilSomething: I look forward to spending the next 16 months working, listening, writing, and speaking as a Surrogate in support of th…"
2019-07-25 16:22:00,9620,1154426582888402945,1695,"When the people stand together and fight back, we win. https://t.co/e2jKVa3Hsx"
2019-07-25 16:14:46,0,1154424763760164865,202,RT @ChrisShiflett71: I’m gonna be playing a short solo acoustic set at the @BernieSanders rally in Santa Monica this Friday evening 7/26!!…
2019-07-25 14:38:01,15376,1154400416618156032,2737,"There’s enough violence in the world. The government shouldn’t add to it. When I am president, we will abolish the death penalty. https://t.co/otUrgpYQWK"
2019-07-25 14:33:37,4551,1154399307090616321,1060,"""If working Americans are too busy fighting with one another, we will never address the very real and deep problems our country faces — from climate change to soaring inequality to lack of quality affordable health care."" - @IlhanMN https://t.co/hVqQl9A70q"
2019-07-24 23:04:00,9627,1154165361945673728,2720,"In 1999 I traveled to Canada with breast cancer patients and watched as they, with tears in their eyes, finally received the medicine they could not afford in the United States.

This Sunday we're going back with diabetics to purchase insulin at one-tenth the price. https://t.co/Y7vhRrHA8t"
2019-07-24 21:28:00,15410,1154141202406449152,3841,"It has been ten years since the federal minimum wage was last raised. Since then:

📈Education expenses are up 65%
📈Food costs are up 26%
📈Health care costs are up 21%
📈Housing prices are up 16%

$7.25 is a poverty wage. We need a living wage — at least $15 an hour."
2019-07-24 19:58:17,2417,1154118624942182402,296,"While I'm very proud of the work we did to pass a War Powers Resolution to end U.S. support for the devastating Saudi-led war in Yemen, we must reverse the disastrous policies that got us here in the first place. When we are in the White House, we will do this on Day 1. (3/3)"
